Latitude,Longitude,Date,temp,nppv,mld,dic,sal,o2,ph,nh4,chl,phyc,no3,po4,id,Closest_coast	,Region
43.979168,9.458334,2015-11-30,18.40329,2.8735025,43.346264,2.3235004,38.140556,228.04318,8.092654,0.17187051,0.0774492,0.21863163,0.59309494,0.009125611,MES120,22.224,Liguria
44.270836,9.125,2015-11-30,18.522429,2.9455576,49.755154,2.344319,38.20503,228.14621,8.092554,0.17871347,0.08208477,0.22239272,0.606708,0.010381846,ORO030,5.556,Liguria
44.229168,9.125,2015-11-30,18.509035,2.9436762,48.031128,2.342214,38.179382,228.376,8.093049,0.17581002,0.08078494,0.2227268,0.60532165,0.009981071,ORO060,11.112,Liguria
44.145836,9.041667,2015-11-30,18.32946,2.983049,41.41665,2.3393915,38.14867,229.63109,8.09481,0.17220493,0.08028749,0.2295734,0.60017264,0.009451582,ORO120,22.224,Liguria
42.104168,14.958334,2015-11-30,17.333864,11.087174,31.485641,2.3795962,37.839172,232.19891,8.140101,0.26283053,0.3375521,0.8350452,1.3857101,0.0049541416,R14001_B2_10KM,10.0,Molise
42.1875,15.000001,2015-11-30,18.237576,7.3596177,45.481686,2.3797598,38.269337,230.08928,8.121221,0.25209588,0.20994021,0.51153123,1.3025314,0.0068712085,R14001_B2_20KM,20.0,Molise
42.0625,14.958334,2015-11-30,16.789993,12.604419,19.539045,2.3792272,37.6951,233.5003,8.150347,0.2624414,0.39679366,0.9975526,1.3908566,0.004394388,R14001_B2_6KM,6.0,Molise
43.1875,10.458334,2015-11-30,18.149277,3.8413484,42.85467,2.3355892,38.167618,228.66306,8.098946,0.1743664,0.105094664,0.29448605,0.63239205,0.011268098,SMR_CCE_WA1,5.556,Toscana
43.1875,10.416667,2015-11-30,18.282913,3.9633493,52.68086,2.335713,38.168488,228.59132,8.096868,0.17701332,0.10564663,0.2967716,0.63603944,0.011885328,SMR_CCE_WA3,11.112,Toscana
43.1875,10.250001,2015-11-30,18.484808,3.814453,58.79036,2.3357828,38.176537,228.26088,8.093336,0.18089634,0.09937417,0.27874833,0.6354262,0.012735292,SMR_CCE_WA5,22.224,Toscana
42.895836,10.666667,2015-11-30,18.210983,5.102031,28.705713,2.3284616,38.11381,228.1428,8.101497,0.14503616,0.13888296,0.38363516,0.5794734,0.007452206,SMR_CFO_WA1,5.556,Toscana
42.854168,10.625001,2015-11-30,18.431149,4.7816215,41.760757,2.3287685,38.110855,227.75201,8.097348,0.15429641,0.12825707,0.34741887,0.589748,0.008344272,SMR_CFO_WA3,11.112,Toscana
42.770836,10.541667,2015-11-30,18.53571,4.1377044,44.7055,2.3285184,38.078,227.57748,8.094811,0.16685005,0.10894304,0.2945118,0.59435153,0.010079387,SMR_CFO_WA5,22.224,Toscana
43.729168,10.208334,2015-11-30,17.440071,35.590736,13.021305,2.3269713,37.10734,230.7606,8.137621,0.35083815,0.77011496,3.2841973,3.597585,0.26411298,SMR_CPI_WA1,5.556,Toscana
43.729168,10.125001,2015-11-30,18.148996,19.177025,26.83861,2.3258638,38.125782,228.60448,8.107063,0.2860303,0.4155547,1.5203975,1.5574416,0.10179393,SMR_CPI_WA3,11.112,Toscana
43.729168,10.000001,2015-11-30,18.504192,5.992438,52.201206,2.3264625,38.208138,227.06175,8.094425,0.2122314,0.14743437,0.4316661,0.70050114,0.024536991,SMR_CPI_WA5,22.224,Toscana
44.229168,8.5,2015-11-30,18.463968,3.106241,44.740013,2.352044,38.21514,229.74849,8.092661,0.17719783,0.08345496,0.23082063,0.610904,0.010257187,VAD030,5.556,Liguria
44.1875,8.541667,2015-11-30,18.460983,3.0515773,44.675705,2.3458319,38.202007,229.44757,8.092566,0.1768227,0.08105672,0.2269094,0.60832006,0.010064045,VAD060,11.112,Liguria
44.104168,8.625,2015-11-30,18.329882,3.0587502,38.03083,2.342039,38.180294,230.0103,8.094136,0.17482883,0.08021787,0.23067763,0.60075086,0.009797907,VAD120,22.224,Liguria
44.395836,8.75,2015-11-30,18.372349,3.0788128,56.900898,2.352488,38.241486,229.24965,8.093329,0.17848383,0.086327724,0.2333816,0.6113468,0.01038626,VOL030,5.556,Liguria
44.3125,8.75,2015-11-30,18.490517,3.0201888,52.426945,2.351839,38.22885,229.30322,8.092076,0.17864993,0.08276193,0.22636229,0.61128145,0.010271602,VOL060,11.112,Liguria
44.229168,8.75,2015-11-30,18.453262,2.9363952,46.125965,2.3460968,38.211697,228.94574,8.0928135,0.17753659,0.07977234,0.22126764,0.60896987,0.010203397,VOL120,22.224,Liguria
39.1875,9.208334,2015-12-31,16.06637,3.41721,16.928972,2.3302205,38.10572,236.8688,8.126655,0.14041059,0.099194214,0.31859934,0.5061719,0.008728136,0004-MS00200_TR03,5.556,Sardegna
39.104168,9.208334,2015-12-31,16.529428,3.3444982,42.96724,2.3253345,38.063564,235.93521,8.118541,0.1460208,0.09326952,0.29462677,0.5023759,0.009234159,0004-MS00200_TR06,11.112,Sardegna
39.020836,9.25,2015-12-31,16.66168,3.2325234,47.168392,2.322213,38.044113,235.20444,8.115464,0.15233491,0.089920014,0.27924848,0.5005597,0.009719689,0004-MS00200_TR12,22.224,Sardegna
39.104168,9.5,2015-12-31,16.657234,3.2797225,46.25917,2.3109674,38.066635,233.9944,8.114083,0.1569682,0.09086612,0.2814453,0.5061482,0.0103032915,0018-MS00110_TR03,5.556,Sardegna
39.020836,9.5,2015-12-31,16.65939,3.257076,42.20321,2.312139,38.025776,234.38414,8.1136265,0.15818621,0.08981069,0.27906245,0.50239164,0.010345902,0018-MS00110_TR06,11.112,Sardegna
38.9375,9.5,2015-12-31,16.669764,3.2430725,42.22767,2.3142009,38.010895,235.31769,8.112603,0.15864079,0.087708764,0.27575257,0.49855357,0.010403252,0018-MS00110_TR12,22.224,Sardegna
40.520836,8.25,2015-12-31,15.106983,6.6216955,41.16026,2.3416936,38.069077,241.07144,8.121898,0.22837062,0.15439755,0.6563728,0.9561921,0.040768437,0192-MS01200_TR03,5.556,Sardegna
40.479168,8.208334,2015-12-31,15.416191,6.174995,27.516693,2.3451679,38.06631,241.02518,8.118909,0.22644576,0.14573145,0.5923872,0.9301877,0.03849379,0192-MS01200_TR06,11.112,Sardegna
40.4375,8.125,2015-12-31,15.60598,5.3090487,30.450218,2.350254,38.042114,241.3443,8.119248,0.21699634,0.13174805,0.5013984,0.86104894,0.032902274,0192-MS01200_TR12,22.224,Sardegna
39.854168,8.5,2015-12-31,14.607706,9.863249,7.4250464,2.341111,38.034977,246.30219,8.132952,0.18092397,0.24446437,1.0303471,0.73991483,0.025124038,0222-MS01380_TR03,5.556,Sardegna
39.8125,8.458334,2015-12-31,14.512931,10.370127,8.034225,2.3394384,38.029865,247.691,8.13611,0.16820528,0.26047406,1.1085724,0.6591496,0.019742927,0222-MS01380_TR06,11.112,Sardegna
39.770836,8.333334,2015-12-31,15.38518,6.8013544,25.7977,2.3383758,38.017273,241.8309,8.119608,0.20791894,0.16562106,0.62639815,0.8583951,0.033648852,0222-MS01380_TR12,22.224,Sardegna
44.645836,12.375001,2015-12-31,11.053023,19.193123,11.747824,2.5117624,32.84107,249.32097,8.163053,1.3816723,0.8552576,4.2807083,25.959,0.31546026,1004,10.0,Emilia-Romagna
44.270836,12.541667,2015-12-31,10.811861,28.542355,11.744113,2.478265,33.790672,259.32916,8.211741,1.6774033,1.1111305,5.882271,15.52842,0.1593305,1014,10.0,Emilia-Romagna
44.145836,12.666667,2015-12-31,11.103689,30.763132,11.801519,2.5031888,33.946556,264.93066,8.218291,2.0418303,1.3516151,6.7041473,13.145996,0.12695318,1017,10.0,Emilia-Romagna
43.395836,14.000001,2015-12-31,14.889375,7.2866054,16.205976,2.3943918,37.64343,239.76564,8.163703,0.54169357,0.28100604,0.88548267,2.9718542,0.020850023,1E_MS_CH_12,22.2,Marche
43.3125,13.791667,2015-12-31,12.58245,16.69076,11.951949,2.3988605,36.242817,250.64804,8.2091055,0.72204614,0.8315479,2.7169263,3.8756237,0.014387455,1E_MS_CH_3,5.6,Marche
43.354168,13.875001,2015-12-31,13.694929,14.149911,17.384539,2.39807,36.772003,246.25282,8.187345,0.67120844,0.61646533,2.003752,3.6504495,0.017790789,1E_MS_CH_6,11.1,Marche
43.8125,13.541667,2015-12-31,14.346317,8.4039545,19.950052,2.4413276,37.239582,245.28755,8.174034,0.7799442,0.33440474,1.177863,4.047006,0.030185603,1E_MS_ES_12,22.2,Marche
43.6875,13.416667,2015-12-31,13.065029,24.353092,11.958594,2.4699712,35.452457,254.55124,8.204587,1.2977386,1.1791209,4.239645,5.736116,0.036624987,1E_MS_ES_3,5.6,Marche
43.729168,13.458334,2015-12-31,13.3866415,19.812305,12.075263,2.4618943,36.101696,251.8995,8.195189,1.127011,0.8788422,3.1906848,5.2751226,0.035009712,1E_MS_ES_6,11.1,Marche
44.645836,12.541667,2015-12-31,11.619941,18.912924,12.122355,2.5180924,34.99946,252.32623,8.189487,0.97844154,0.79832053,3.934324,15.821636,0.18688312,2004,20.0,Emilia-Romagna
44.270836,12.666667,2015-12-31,11.338434,23.497234,12.032787,2.490526,35.00761,260.8178,8.210867,1.452873,0.9429791,4.985758,11.944904,0.115325555,2014,20.0,Emilia-Romagna
44.229168,12.791667,2015-12-31,12.244859,20.135,12.162504,2.4894652,35.51607,260.84964,8.204864,1.3364267,0.8072385,4.1034327,9.244798,0.08207384,2017,20.0,Emilia-Romagna
44.645836,12.333334,2015-12-31,10.760746,18.312088,11.357863,2.5054705,32.312073,247.97409,8.161467,1.4878862,0.8364044,4.150161,27.622578,0.3368064,604,6.0,Emilia-Romagna
44.229168,12.458334,2015-12-31,10.548315,14.498987,8.329805,2.4781573,32.784916,260.1241,8.215889,2.2774334,1.4700552,6.8766403,16.897045,0.17807002,614,6.0,Emilia-Romagna
44.104168,12.625001,2015-12-31,11.016365,28.425014,10.302324,2.5071313,33.553326,265.35474,8.218418,2.4182184,1.4810303,6.8077173,13.731638,0.13705795,617,6.0,Emilia-Romagna
36.604168,15.041667,2015-12-31,17.767498,4.1835685,32.41708,2.3622425,38.600876,231.38736,8.118155,0.16128357,0.09942926,0.29883963,0.83412313,0.011501972,COM1A,5.556,Sicilia
36.5625,15.000001,2015-12-31,17.76122,4.458472,34.0698,2.3542259,38.571102,232.04362,8.113735,0.15807731,0.10434469,0.31814876,0.8196867,0.013858569,COM1B,11.112,Sicilia
36.479168,14.916667,2015-12-31,17.011944,5.098787,31.065321,2.3392143,38.400513,234.70201,8.114029,0.15175933,0.11988047,0.3932411,0.7865587,0.021141643,COM1C,22.224,Sicilia
37.520832,15.208334,2015-12-31,17.886168,4.3922276,38.765717,2.3775392,38.411682,230.67885,8.124304,0.17814022,0.115879424,0.3157059,0.89430016,0.009922131,ICM1A,5.556,Sicilia
37.479168,15.250001,2015-12-31,17.743883,4.3137956,35.447174,2.376898,38.440334,230.8174,8.126307,0.1795189,0.114981644,0.314696,0.9232354,0.009992753,ICM1B,11.112,Sicilia
37.4375,15.375001,2015-12-31,17.63157,4.279486,39.90039,2.3736017,38.45583,231.12753,8.126955,0.17854041,0.11394814,0.31608844,0.9293831,0.010300006,ICM1C,22.224,Sicilia
37.9375,12.416667,2015-12-31,16.029728,6.613412,15.1568,2.3249002,37.950695,237.29549,8.119952,0.1610073,0.1699261,0.5868959,0.65537316,0.021706607,IEM1A,5.556,Sicilia
37.979168,12.375001,2015-12-31,16.298042,6.314225,29.364481,2.3259106,37.94218,237.0967,8.115686,0.16896762,0.1600709,0.5421448,0.6659761,0.022698978,IEM1B,11.112,Sicilia
38.020832,12.250001,2015-12-31,16.493048,5.4621124,22.461384,2.3286605,37.90853,237.82341,8.112788,0.18179761,0.1370987,0.46105528,0.67215955,0.023595272,IEM1C,22.224,Sicilia
41.020836,13.625001,2015-12-31,17.386196,3.780287,57.30676,2.3172016,37.892666,233.22867,8.109146,0.14651956,0.11765769,0.30337754,0.43061405,0.009001685,IT_m1lt01_12,22.4,Lazio
41.1875,13.625001,2015-12-31,16.559044,4.0613956,42.481724,2.3220427,37.71393,233.37958,8.125106,0.14155635,0.13354726,0.36087477,0.53280395,0.009557606,IT_m1lt01_3,5.8,Lazio
41.145836,13.625001,2015-12-31,17.093971,4.0050917,51.720272,2.3204892,37.866573,233.343,8.114468,0.14402503,0.12576269,0.3329309,0.4943583,0.009446353,IT_m1lt01_6,11.4,Lazio
41.020836,13.125001,2015-12-31,17.235977,3.4939237,47.377445,2.3149235,37.912766,232.97989,8.110959,0.1420867,0.106137305,0.28954244,0.4468065,0.0089415405,IT_m1lt02_12,22.3,Lazio
41.1875,13.083334,2015-12-31,17.139584,3.539081,47.27093,2.3159418,37.893974,233.1024,8.113077,0.13999699,0.10844574,0.2975918,0.44930214,0.008826217,IT_m1lt02_3,5.7,Lazio
41.145836,13.125001,2015-12-31,17.246529,3.5314875,47.917507,2.315902,37.906754,233.06007,8.111255,0.14084826,0.107319996,0.29302943,0.445357,0.008809679,IT_m1lt02_6,11.3,Lazio
41.770836,11.916667,2015-12-31,16.63759,3.1459925,32.433876,2.3405256,38.064,236.03587,8.117619,0.15368739,0.09770159,0.28226292,0.5386853,0.012534774,IT_m1rm03_12,22.2,Lazio
41.895836,12.041667,2015-12-31,15.892478,5.840197,17.307789,2.3776314,37.403873,237.66554,8.144645,0.14906467,0.15150101,0.7518264,2.584159,0.048795536,IT_m1rm03_3,5.6,Lazio
41.854168,12.000001,2015-12-31,16.297812,4.8693085,23.561928,2.3679717,37.637337,237.19519,8.133496,0.1448333,0.13022196,0.548326,1.9346645,0.037667718,IT_m1rm03_6,11.2,Lazio
42.145836,11.458334,2015-12-31,16.586079,3.44847,42.030327,2.3364449,38.04027,235.40985,8.118582,0.15562198,0.10607862,0.31796166,0.7280661,0.0154471155,IT_m1vt04_12,22.2,Lazio
42.145836,11.583334,2015-12-31,16.541622,3.6039634,43.33934,2.3385072,37.986004,235.61528,8.120054,0.15590423,0.112253234,0.33494633,0.8069209,0.016614027,IT_m1vt04_3,5.6,Lazio
42.1875,11.583334,2015-12-31,16.483768,3.7561138,47.981266,2.337202,37.98368,235.56668,8.120384,0.16043419,0.118439354,0.35139942,0.81784415,0.017177694,IT_m1vt04_6,11.1,Lazio
38.854168,17.208334,2015-12-31,16.947817,3.9844296,46.159058,2.3763795,38.56065,232.72026,8.134477,0.18292314,0.12191901,0.3113568,0.97769135,0.012397313,M1T2B,11.112,Calabria
38.8125,17.333334,2015-12-31,16.910332,4.0210724,47.22604,2.3723388,38.663235,232.93024,8.135034,0.16401093,0.1195764,0.31853807,0.76890725,0.010350026,M1T2C,22.224,Calabria
38.270836,16.541668,2015-12-31,17.06241,3.837758,59.765854,2.3739684,38.514236,231.84476,8.13418,0.19217855,0.114501394,0.2971403,1.0560029,0.011488226,M1T3B,11.112,Calabria
38.145836,16.583334,2015-12-31,17.161879,4.024516,51.531044,2.3725753,38.585747,232.13776,8.132475,0.18187831,0.1163663,0.30743837,0.94336706,0.010591297,M1T3C,22.224,Calabria
40.104168,16.75,2015-12-31,16.935099,4.28646,54.119125,2.372687,38.40341,231.51646,8.137893,0.2029362,0.13633788,0.34124014,1.2010144,0.009954143,M1_SINNI_1,4.82803,Basilicata
40.104168,16.791668,2015-12-31,17.098564,4.1747756,57.54326,2.3727748,38.418163,231.47473,8.134854,0.20472297,0.13188404,0.3254093,1.2017944,0.010331786,M1_SINNI_2,9.65606,Basilicata
40.020836,16.875,2015-12-31,17.254055,3.7944942,73.03753,2.3726065,38.445618,231.39873,8.131395,0.20896778,0.12143052,0.28752944,1.1965967,0.0114180995,M1_SINNI_3,19.3121,Basilicata
36.9375,15.333334,2015-12-31,17.914804,4.3425055,45.067677,2.388617,38.510635,231.35323,8.12408,0.18641832,0.11294944,0.30958647,0.9907221,0.01081715,PLM1A,5.556,Sicilia
36.895832,15.375001,2015-12-31,17.854967,4.325494,39.430206,2.3843772,38.508423,231.2953,8.1245575,0.18351796,0.11229947,0.30990255,0.96313906,0.01063076,PLM1B,11.112,Sicilia
36.8125,15.375001,2015-12-31,17.882269,4.317472,41.368385,2.376499,38.532665,230.49199,8.123689,0.18222487,0.11150796,0.30781376,0.9534226,0.010460581,PLM1C,22.224,Sicilia
37.479168,12.958334,2015-12-31,15.951763,6.7027225,25.720007,2.3332953,38.058857,238.70761,8.117014,0.17360383,0.14868106,0.6075502,0.8253944,0.034536626,SMM1A,5.556,Sicilia
37.479168,12.875001,2015-12-31,16.034128,6.7308855,22.321024,2.3325424,38.035694,238.43059,8.115897,0.17252648,0.14916328,0.6125963,0.826366,0.0353217,SMM1B,11.112,Sicilia
37.479168,12.791667,2015-12-31,16.068373,6.890968,22.540852,2.3326871,38.013226,238.40547,8.11526,0.1714153,0.14978306,0.633571,0.8386555,0.036475275,SMM1C,22.224,Sicilia
42.604168,11.000001,2015-12-31,16.049023,3.8047874,59.703587,2.333461,38.04656,234.4404,8.124575,0.18787518,0.12943384,0.37148708,0.78153974,0.0198074,SMR_COM_WA1,5.556,Toscana
42.5625,10.958334,2015-12-31,16.164997,3.7255354,68.80547,2.333556,38.044514,234.68425,8.122541,0.18707186,0.12476274,0.35744557,0.7705724,0.019719757,SMR_COM_WA3,11.112,Toscana
42.520836,10.875001,2015-12-31,16.248747,3.6283476,60.227787,2.3339543,38.059437,235.08063,8.121098,0.18152241,0.11924658,0.34498638,0.7341391,0.018478088,SMR_COM_WA5,22.224,Toscana
39.1875,9.208334,2016-01-31,14.865323,4.114484,17.269497,2.33152,38.100163,241.62741,8.135963,0.15991397,0.11805488,0.43072498,0.7588341,0.022440972,0004-MS00200_TR03,5.556,Sardegna
39.104168,9.208334,2016-01-31,15.199131,4.0519595,45.316864,2.3285966,38.08417,240.09767,8.130286,0.17105839,0.11554463,0.40089786,0.7579476,0.023978136,0004-MS00200_TR06,11.112,Sardegna
39.020836,9.25,2016-01-31,15.434383,4.0846133,59.767437,2.329554,38.077778,238.96835,8.125654,0.1862443,0.11608857,0.3837034,0.79478663,0.028074345,0004-MS00200_TR12,22.224,Sardegna
40.979168,9.625,2016-01-31,14.378585,5.3594766,24.643497,2.3446643,38.11085,244.93428,8.137202,0.19328316,0.1531121,0.5747546,1.028458,0.038069967,0129-MS00730_TR03,5.556,Sardegna
40.979168,9.666667,2016-01-31,14.506684,5.292022,42.54638,2.3451478,38.10925,244.55614,8.135243,0.19530474,0.1506573,0.55587673,1.0436828,0.038949706,0129-MS00730_TR06,11.112,Sardegna
41.0625,9.791667,2016-01-31,14.772124,4.376939,89.97174,2.347577,38.150356,241.05432,8.130201,0.2060123,0.13126342,0.44564018,1.2466141,0.050674494,0129-MS00730_TR12,22.224,Sardegna
40.895836,8.375,2016-01-31,14.285238,4.5305605,31.177273,2.3282068,38.132317,248.35388,8.135898,0.16664363,0.13573311,0.51715976,0.804229,0.019268557,0182-MS01070_TR03,5.556,Sardegna
40.9375,8.416667,2016-01-31,14.5231,4.8164,40.175922,2.3268,38.112408,246.74051,8.131993,0.17496997,0.14092809,0.52830327,0.8601287,0.024750818,0182-MS01070_TR06,11.112,Sardegna
41.020836,8.416667,2016-01-31,14.636107,4.828921,58.35363,2.3229787,38.106983,244.50467,8.129335,0.18812184,0.1423871,0.5150439,0.94652534,0.032547805,0182-MS01070_TR12,22.224,Sardegna
40.520836,8.25,2016-01-31,14.573927,4.8732934,50.254574,2.3446805,38.105064,242.20593,8.132106,0.19366413,0.13534805,0.5269456,1.1036106,0.04570125,0192-MS01200_TR03,5.556,Sardegna
40.479168,8.208334,2016-01-31,14.6497135,4.588704,64.063965,2.3474917,38.100986,241.93509,8.130274,0.20192425,0.13010462,0.4876375,1.1525961,0.049234286,0192-MS01200_TR06,11.112,Sardegna
40.4375,8.125,2016-01-31,14.75851,4.303309,50.196247,2.3503103,38.07829,242.43858,8.128697,0.20829324,0.12348357,0.45102602,1.1521862,0.0502311,0192-MS01200_TR12,22.224,Sardegna
44.645836,12.375001,2016-01-31,9.228701,26.486109,12.04025,2.4536898,34.142704,265.16223,8.206178,1.5281637,1.0201389,5.8900356,21.681993,0.24130815,1004,10.0,Emilia-Romagna
44.270836,12.541667,2016-01-31,9.300931,23.798454,12.007975,2.4476795,35.03277,267.27524,8.22708,1.6828839,1.0044045,5.525961,13.61142,0.12548369,1014,10.0,Emilia-Romagna
44.145836,12.666667,2016-01-31,9.482273,22.32708,12.49029,2.485636,35.052452,271.36642,8.227822,1.7729112,0.91815877,4.953829,12.949726,0.113277875,1017,10.0,Emilia-Romagna
41.979168,15.666667,2016-01-31,12.884468,12.498873,18.81293,2.3854048,38.091568,248.49489,8.19687,0.21439709,0.6197013,1.5436519,1.1796716,0.005603534,1CA02bis,5.556,Puglia
42.020836,15.708334,2016-01-31,13.725422,9.546426,35.07706,2.3847556,38.2299,245.1597,8.181941,0.22420777,0.43695897,1.0685174,1.2429563,0.007171478,1CA03,11.112,Puglia
42.104168,15.791667,2016-01-31,14.809593,4.7935243,83.1575,2.3840976,38.531296,241.12186,8.160795,0.21670781,0.19950709,0.47792524,1.3047538,0.01233864,1CA04,22.224,Puglia
43.395836,14.000001,2016-01-31,12.932461,8.232479,22.241089,2.4054282,37.533863,249.62332,8.188746,0.5757629,0.3608911,1.271476,3.202321,0.023352753,1E_MS_CH_12,22.2,Marche
43.3125,13.791667,2016-01-31,10.809735,16.148619,12.064458,2.4170382,36.11588,263.73962,8.229039,0.77868927,0.8647892,3.2524428,3.8624203,0.015486212,1E_MS_CH_3,5.6,Marche
43.354168,13.875001,2016-01-31,11.59606,13.948877,14.401728,2.413762,36.56148,258.3985,8.213812,0.74301773,0.69118106,2.5860834,3.8050182,0.020324385,1E_MS_CH_6,11.1,Marche
43.8125,13.541667,2016-01-31,12.35969,8.445594,19.756628,2.4428391,37.29548,253.36911,8.198163,0.67376035,0.36027232,1.4150995,3.9603055,0.030772159,1E_MS_ES_12,22.2,Marche
43.6875,13.416667,2016-01-31,10.623707,19.980995,13.249049,2.4659185,35.637974,267.05545,8.2296715,1.2333648,1.0687258,4.421897,5.877133,0.03248239,1E_MS_ES_3,5.6,Marche
43.729168,13.458334,2016-01-31,10.960462,17.49631,12.869858,2.459597,35.980698,263.596,8.223496,1.1148793,0.8597016,3.5823646,5.5954404,0.03384268,1E_MS_ES_6,11.1,Marche
42.770836,14.041667,2016-01-31,11.72036,13.575803,14.059882,2.3985872,36.875134,256.15485,8.21659,0.48896712,0.69297075,2.232363,2.699703,0.009399964,1_ABR_GU04,5.556,Abruzzo
42.770836,14.125001,2016-01-31,12.424754,11.122856,17.505634,2.3977518,37.19491,252.20268,8.203956,0.4603961,0.5265406,1.6732745,2.5601642,0.011132281,1_ABR_GU05,11.112,Abruzzo
42.8125,14.250001,2016-01-31,14.02698,5.973709,28.544964,2.3934083,38.087376,244.12158,8.174266,0.3321729,0.25151217,0.7412726,1.979628,0.014726637,1_ABR_GU06,22.224,Abruzzo
42.229168,14.708334,2016-01-31,13.081104,10.599559,25.90428,2.3913321,37.808422,244.61069,8.195219,0.27030274,0.5186063,1.3544309,1.6040496,0.008750234,1_ABR_VA13,5.556,Abruzzo
42.270836,14.750001,2016-01-31,13.9986725,8.378256,49.0802,2.3906991,38.05921,242.80238,8.177792,0.27395085,0.3731128,0.9577261,1.6108963,0.010610753,1_ABR_VA14,11.112,Abruzzo
42.354168,14.833334,2016-01-31,14.938034,4.0020556,44.60807,2.3884993,38.5484,239.65604,8.157661,0.23898974,0.16674395,0.40880132,1.4904838,0.01659575,1_ABR_VA15,22.224,Abruzzo
44.645836,12.541667,2016-01-31,10.156986,21.434677,14.001945,2.4815168,35.988865,264.652,8.215011,1.2629061,0.8051293,4.1800404,12.586052,0.12750459,2004,20.0,Emilia-Romagna
44.270836,12.666667,2016-01-31,10.30047,19.433302,14.150799,2.4670012,36.1311,264.9212,8.21669,1.4733193,0.7841132,3.9391875,10.09421,0.08699473,2014,20.0,Emilia-Romagna
44.229168,12.791667,2016-01-31,11.133142,15.875434,15.188476,2.4885826,36.54505,263.90768,8.210435,1.2595179,0.6101635,2.9097164,8.028971,0.0648932,2017,20.0,Emilia-Romagna
41.395836,16.25,2016-01-31,11.473055,10.340861,16.329014,2.386437,38.285885,257.43494,8.215785,0.16245839,0.5553278,1.5115308,0.58800066,0.002917187,3FO02bis,5.556,Puglia
41.4375,16.25,2016-01-31,12.078193,11.3711405,19.221716,2.386266,38.34585,255.7806,8.205788,0.16297382,0.57456195,1.5441449,0.65304726,0.0033950175,3FO03,11.112,Puglia
41.520836,16.333334,2016-01-31,13.473488,10.442877,34.235588,2.3834932,38.435482,247.5972,8.182686,0.17725678,0.47572502,1.1964841,1.0408119,0.006876591,3FO04,22.224,Puglia
41.145836,16.958334,2016-01-31,14.411655,4.241778,59.646187,2.382054,38.54719,242.92654,8.167233,0.23735264,0.18508185,0.4452859,1.2042648,0.010917954,4BA02bis,5.556,Puglia
41.1875,17.0,2016-01-31,14.63879,3.8376029,86.80165,2.3818371,38.57966,242.34041,8.162472,0.22634597,0.16177267,0.3890748,1.2312934,0.013262385,4BA03,11.112,Puglia
41.270836,17.041668,2016-01-31,14.965397,2.860499,85.3141,2.382067,38.69459,241.11171,8.152684,0.1871685,0.11229516,0.28017056,1.3526994,0.022810195,4BA04,22.224,Puglia
45.270836,12.375001,2016-01-31,8.649638,16.021845,13.311009,2.5399277,35.46964,276.96063,8.261084,0.8751942,0.80566776,4.1579165,10.825043,0.10039565,50530,3.0,Veneto
45.104168,12.416667,2016-01-31,9.446881,16.674269,12.225869,2.5481637,34.745354,274.92996,8.235651,0.8193795,0.696651,3.6892352,14.362343,0.16489162,50720,3.0,Veneto
44.645836,12.333334,2016-01-31,9.031986,27.078552,11.469732,2.4470248,33.585876,264.8166,8.204667,1.5865926,1.0541545,6.1825895,23.687143,0.26659545,604,6.0,Emilia-Romagna
45.270836,12.458334,2016-01-31,9.403614,12.173061,12.893576,2.5267608,36.17837,273.88123,8.251324,0.77688104,0.63954127,2.9433823,7.728718,0.035638716,60530,6.0,Veneto
45.104168,12.500001,2016-01-31,9.337591,14.485755,13.007899,2.538279,35.70209,273.78912,8.241785,0.7835643,0.6384411,3.32229,11.372464,0.115319334,60720,6.0,Veneto
44.229168,12.458334,2016-01-31,8.759962,24.721708,8.437419,2.4363954,34.08763,269.08102,8.237875,1.823305,1.1214923,6.467907,15.18664,0.13920052,614,6.0,Emilia-Romagna
44.104168,12.625001,2016-01-31,9.111188,23.01254,10.414011,2.4811163,34.44621,273.19592,8.235478,1.928055,0.99090403,5.46392,13.751619,0.11964919,617,6.0,Emilia-Romagna
40.6875,18.041668,2016-01-31,14.6897135,3.458947,76.48445,2.3922067,38.60543,241.41351,8.160466,0.18531881,0.15035555,0.35710287,1.3408573,0.019306144,6CB02bis,5.556,Puglia
40.729168,18.083334,2016-01-31,14.881821,3.1951969,107.08948,2.3928907,38.628048,241.27165,8.156558,0.18408659,0.13571331,0.32093984,1.3653822,0.021574384,6CB03,11.112,Puglia
40.8125,18.125,2016-01-31,15.005881,2.6235301,117.653465,2.391502,38.66984,241.10394,8.152289,0.17716649,0.10662861,0.25894547,1.4263374,0.02701189,6CB04,22.224,Puglia
45.270836,12.583334,2016-01-31,9.961269,7.4976416,14.417207,2.530282,36.61979,273.66888,8.24562,0.60128,0.44230518,1.7101076,5.877056,0.007989863,70530,12.0,Veneto
45.1875,12.625001,2016-01-31,10.274782,7.2189817,17.936636,2.5300105,37.223324,271.81094,8.2390375,0.55057967,0.41254064,1.5705247,4.8365183,0.01528767,70720,12.0,Veneto
40.229168,17.833334,2016-01-31,15.33637,4.275907,29.433167,2.369512,38.56073,236.22728,8.151124,0.14724113,0.14160529,0.4150307,1.390611,0.023020366,8PC02bis,5.556,Puglia
