Region,Season,Date,id,ward_2,ward_3,ward_4,ward_5,ward_6,ward_7,ward_8,ward_9,ward_10,ward_11,ward_12,ward_13,ward_14,ward_15,ward_16,ward_17,ward_18,ward_19,spectral_1.5_2,spectral_1.5_3,spectral_1.5_4,spectral_1.5_5,spectral_1.5_6,spectral_1.5_7,spectral_1.5_8,spectral_1.5_9,spectral_1.5_10,spectral_1.5_11,spectral_1.5_12,spectral_1.5_13,spectral_1.5_14,spectral_1.5_15,spectral_1.5_16,spectral_1.5_17,spectral_1.5_18,spectral_1.5_19
Calabria,Summer,2016-07-31,M1T6C,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,1,2,6,4,7,7,8,8,9,8,12,14,15,15,10
Calabria,Summer,2017-07-31,M1T5A,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-07-31,M1T5B,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,6,13,13,14,11,17
Calabria,Summer,2017-07-31,M1T5C,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-08-31,M1T1A,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-08-31,M1T1B,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-08-31,M1T1C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Summer,2017-08-31,M1T2A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,0,2,3,1,3,4,0,1,1,2,9,2,3,3,4,5,5,8
Calabria,Summer,2017-08-31,M1T2B,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-08-31,M1T2C,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-08-31,M1T3A,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-08-31,M1T3B,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Calabria,Summer,2017-08-31,M1T3C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Summer,2017-08-31,M1T6A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,11,2,3,3,4,5,5,8
Calabria,Summer,2017-08-31,M1T6B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,0,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Summer,2017-08-31,M1T6C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Summer,2017-09-30,M1T4A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Summer,2017-09-30,M1T4B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,2,3,4,6,8,9,9,10,6,3,4,9,5,8
Calabria,Summer,2017-09-30,M1T4C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,2,3,4,6,8,6,9,2,3,3,4,5,5,8
Calabria,Summer,2017-09-30,M1T5A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,4,6,8,9,9,10,3,3,4,13,5,10
Calabria,Summer,2017-09-30,M1T5B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,11,2,3,3,4,5,5,8
Calabria,Summer,2017-09-30,M1T5C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,4,6,8,9,9,2,3,3,4,5,5,8
Calabria,Autumn,2015-12-31,M1T2B,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,2,3,4,5,2,1,3,2,6,2,3,5,4,6,6,9,9
Calabria,Autumn,2015-12-31,M1T2C,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,2,1,0,2,5,2,6,2,3,5,4,6,6,9,9
Calabria,Autumn,2015-12-31,M1T3B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,3,4,5,7,7,12,9,10,12,12,13,15
Calabria,Autumn,2015-12-31,M1T3C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,3,4,5,7,7,5,9,10,12,12,13,15
Calabria,Autumn,2017-10-31,M1T1A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,11,2,3,3,4,5,5,8
Calabria,Autumn,2017-10-31,M1T1B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,2,3,4,0,1,1,2,11,2,3,3,4,5,5,8
Calabria,Autumn,2017-10-31,M1T1C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,0,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Autumn,2017-10-31,M1T2A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Autumn,2017-10-31,M1T2B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,11,2,3,3,4,5,5,8
Calabria,Autumn,2017-10-31,M1T2C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,4,6,8,3,9,4,6,7,9,9,11,11
Calabria,Autumn,2017-10-31,M1T4A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Autumn,2017-10-31,M1T4B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,3,4,0,1,1,2,11,2,3,3,4,5,5,8
Calabria,Autumn,2017-10-31,M1T4C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,0,2,3,1,3,4,0,1,1,2,3,2,3,3,4,5,5,8
Calabria,Autumn,2017-11-30,M1T3A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,1,2,3,4,6,8,9,9,2,3,3,4,5,5,8
Calabria,Autumn,2017-11-30,M1T3B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,0,2,3,1,3,4,0,1,8,3,4,4,6,7,9,9,11,11
Calabria,Autumn,2017-11-30,M1T3C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,0,2,3,1,3,4,0,1,8,3,9,2,3,3,4,5,5,8
Calabria,Autumn,2017-12-31,M1T6A,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,0,2,3,1,3,4,0,6,8,3,4,4,6,7,9,9,11,11
Calabria,Autumn,2017-12-31,M1T6B,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,2,3,4,0,5,1,3,4,4,6,7,9,9,11,11
Calabria,Autumn,2017-12-31,M1T6C,2,3,4,4,4,5,6,7,8,9,10,11,12,13,14,15,15,16,1,2,3,2,3,4,0,1,1,3,4,4,6,7,9,9,11,11
Campania,Winter,2016-01-31,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,0,0,3,4,5,5,6,1,1,1,1,1,3,2,3,3
Campania,Winter,2016-01-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,4,4,5,6,1,1,1,1,1,3,2,3,3
Campania,Winter,2016-01-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,0,0,3,4,1,5,6,1,11,12,12,11,7,13,10,10
Campania,Winter,2016-01-31,M1FV12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,0,2,3,4,7,5,2,6,11,3,12,11,7,13,10,10
Campania,Winter,2016-01-31,M1FV3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,2,4,5,6,7,7,7,8,11,12,12,11,7,13,10,10
Campania,Winter,2016-01-31,M1FV6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,5,7,4,5,6,7,12,11,0,6,1,1
Campania,Winter,2016-01-31,M1GN12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,5,6,1,1,1,1,1,3,6,9,3
Campania,Winter,2016-01-31,M1GN3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,2,3,6,7,5,2,6,2,12,12,11,0,0,1,1
Campania,Winter,2016-01-31,M1GN6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,10,12,13,13,13,10,10
Campania,Winter,2016-01-31,M1GS12,2,3,4,4,4,5,6,7,8,9,10,10,11,12,13,13,13,14,0,2,3,1,2,3,0,1,8,2,3,10,2,2,2,3,4,4
Campania,Winter,2016-01-31,M1GS3,2,3,4,5,5,6,7,8,9,10,11,12,13,14,15,16,16,17,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Campania,Winter,2016-01-31,M1GS6,2,3,4,4,4,5,6,7,8,9,10,10,11,12,13,13,13,14,1,2,3,1,3,4,0,1,1,2,3,6,2,2,2,3,4,4
Campania,Winter,2016-03-31,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Campania,Winter,2016-03-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,0,2,3,1,2,3,4,6,8,3,4,4,6,7,9,9,11,10
Campania,Winter,2016-03-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,10
Campania,Winter,2016-03-31,M1FV12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1FV3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,4,5,6,7,7,7,8,8,12,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1FV6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,4,5,2,5,3,4,5,6,12,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1GN12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,4,5,6,7,7,7,8,8,9,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1GN3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,4,5,2,1,3,4,5,6,7,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1GN6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,2,3,2,3,4,1,5,6,1,1,1,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1GS12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,4,3,2,1,5,2,1,11,12,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1GS3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,4,5,6,7,0,7,8,8,9,12,11,0,0,1,1
Campania,Winter,2016-03-31,M1GS6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,4,5,2,1,3,4,5,11,12,12,11,0,0,1,1
Campania,Winter,2017-01-31,M1CL12,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Winter,2017-01-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,5,6,7,7,8,8,8,9,12,11,0,13,8,10
Campania,Winter,2017-01-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,8,12,0,9,11,10
Campania,Winter,2017-01-31,M1FV12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Winter,2017-01-31,M1FV3,1,1,2,2,2,3,4,4,4,4,4,4,5,6,7,7,7,8,1,1,2,4,5,6,5,3,7,8,8,9,8,12,14,15,15,13
Campania,Winter,2017-01-31,M1FV6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,1,1,2,2,5,6,7,0,2,6,2,3,5,4,6,6,9,9
Campania,Winter,2017-01-31,M1GN12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,2,5,2,1,0,2,6,2,3,5,4,6,6,9,9
Campania,Winter,2017-01-31,M1GN3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,10
Campania,Winter,2017-01-31,M1GN6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,2,5,3,4,5,6,7,10,9,11,11,14,13
Campania,Winter,2017-01-31,M1GS12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,0,0,3,4,1,5,6,1,11,12,12,11,0,13,8,10
Campania,Winter,2017-01-31,M1GS3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Winter,2017-01-31,M1GS6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,10
Campania,Winter,2017-03-31,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,2,3,4,1,5,2,6,11,12,12,6,8,13,10,10
Campania,Winter,2017-03-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,2,1,4,7,5,2,6,2,4,6,7,6,6,9,10
Campania,Winter,2017-03-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,0,0,1,3,4,5,6,8,2,6,2,3,5,4,6,6,9,9
Campania,Winter,2017-03-31,M1FV12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,10
Campania,Winter,2017-03-31,M1FV3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,2,3,0,3,4,7,7,7,6,11,12,12,11,7,13,0,0
Campania,Winter,2017-03-31,M1FV6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,3,6,7,7,7,8,11,12,12,12,14,13,0,0
Campania,Winter,2017-03-31,M1GN12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,2,6,2,3,12,4,0,13,6,7
Campania,Winter,2017-03-31,M1GN3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,2,5,3,4,5,6,7,10,9,11,13,6,7
Campania,Winter,2017-03-31,M1GN6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,2,1,3,4,5,6,12,12,11,0,13,6,7
Campania,Winter,2017-03-31,M1GS12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,2,1,0,2,2,2,6,2,3,5,4,6,6,9,10
Campania,Winter,2017-03-31,M1GS3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,2,4,5,6,7,3,2,6,2,3,5,4,6,6,9,10
Campania,Winter,2017-03-31,M1GS6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,0,0,3,4,1,5,2,6,11,12,12,11,0,13,8,10
Campania,Spring,2016-05-31,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,10,11,13,13,13,16,10
Campania,Spring,2016-05-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,10
Campania,Spring,2016-05-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,12,12,13,7,13,10,10
Campania,Spring,2016-05-31,M1FV12,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,1,2,3,4,6,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2016-05-31,M1FV3,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2016-05-31,M1FV6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2016-05-31,M1GN12,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2016-05-31,M1GN3,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2016-05-31,M1GN6,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,10
Campania,Spring,2016-05-31,M1GS12,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2016-05-31,M1GS3,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,7,8,2,3,5,4,6,6,9,9
Campania,Spring,2016-05-31,M1GS6,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2017-05-31,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,3,4,4,5,8,3,9,4,6,7,7,13,10,10
Campania,Spring,2017-05-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,2,3,4,5,5,6,3,11,4,6,7,9,9,11,11
Campania,Spring,2017-05-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,0,2,3,4,1,0,2,1,11,12,12,11,8,13,0,0
Campania,Spring,2017-05-31,M1FV12,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Spring,2017-05-31,M1FV3,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,8,8,3,5,4,6,6,9,9
Campania,Spring,2017-05-31,M1FV6,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Spring,2017-05-31,M1GN12,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Spring,2017-05-31,M1GN3,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Spring,2017-05-31,M1GN6,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Spring,2017-05-31,M1GS12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,2,3,4,5,5,6,3,4,4,6,7,9,9,11,11
Campania,Spring,2017-05-31,M1GS3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,2,3,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Spring,2017-05-31,M1GS6,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,2,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Summer,2015-07-31,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,3,4,4,5,6,3,4,4,6,7,9,9,11,10
Campania,Summer,2015-07-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,0,2,3,1,2,3,4,6,8,3,9,4,6,7,9,9,10,10
Campania,Summer,2015-07-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,0,0,3,4,5,5,6,3,11,12,12,11,7,13,10,10
Campania,Summer,2015-07-31,M1FV12,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,2,3,4,4,6,7,9,9,11,11
Campania,Summer,2015-07-31,M1FV3,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Summer,2015-07-31,M1FV6,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Summer,2015-07-31,M1GN12,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Summer,2015-07-31,M1GN3,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Summer,2015-07-31,M1GN6,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Summer,2015-07-31,M1GS12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,2,3,1,2,3,4,0,2,6,2,3,5,4,6,6,9,9
Campania,Summer,2015-07-31,M1GS3,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,10
Campania,Summer,2015-07-31,M1GS6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,0,2,3,1,2,4,4,5,8,3,4,4,6,7,9,9,11,10
Campania,Summer,2015-09-30,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,2,3,4,5,5,6,3,4,4,6,7,9,9,10,10
Campania,Summer,2015-09-30,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,3,4,0,1,1,2,3,6,2,2,2,3,4,4
Campania,Summer,2015-09-30,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,0,2,3,1,3,4,0,6,8,3,4,6,6,2,9,9,11,10
Campania,Summer,2015-09-30,M1FV12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,8,12,0,0,1,1
Campania,Summer,2015-09-30,M1FV3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,12,11,0,0,1,10
Campania,Summer,2015-09-30,M1FV6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,0,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,16,17
Campania,Summer,2015-09-30,M1GN12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Summer,2015-09-30,M1GN3,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,7,8,8,9,8,11,0,15,1,1
Campania,Summer,2015-09-30,M1GN6,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Summer,2015-09-30,M1GS12,1,1,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,7,1,2,3,2,1,4,7,5,2,6,2,3,5,4,6,6,9,9
Campania,Summer,2015-09-30,M1GS3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,2,3,6,7,7,2,6,2,3,12,4,6,6,9,9
Campania,Summer,2015-09-30,M1GS6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,3,4,6,8,9,9,10,11,13,13,14,10,10
Campania,Summer,2016-07-31,M1CL12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,10
Campania,Summer,2016-07-31,M1CL3,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,3,4,4,5,6,1,1,1,1,1,3,13,16,10
Campania,Summer,2016-07-31,M1CL6,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,3,4,4,6,8,9,11,12,12,6,13,13,0,10
Campania,Summer,2016-07-31,M1FV12,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,1,2,3,1,2,6,4,6,8,9,11,12,12,11,13,13,10,10
Campania,Summer,2016-07-31,M1FV3,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Summer,2016-07-31,M1FV6,1,1,2,2,2,3,4,5,5,5,6,6,7,8,9,9,9,10,1,1,2,4,5,6,7,7,2,6,2,3,5,4,6,6,9,9
Campania,Summer,2016-07-31,M1GN12,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Summer,2016-07-31,M1GN3,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
Campania,Summer,2016-07-31,M1GN6,1,1,2,2,2,3,4,5,5,5,5,5,6,7,8,8,8,9,1,1,2,4,5,6,7,7,7,8,8,9,8,12,14,15,15,16
