NationalStationID,Year,Month,Day,Time,SampleID,SampleDepth,FitoZoo,ClasseDim,Abbondanza_CD,file_name
2004,2017.0,2.0,1.0,09:56:00,,25.67,F,NF,6440,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,2.0,2.0,08:13:25,,0.5,F,MF,16400,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,2.0,2.0,08:13:25,,0.5,F,NF,4759987,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,2.0,2.0,08:13:42,,3.0,F,MF,25000,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1014,2017.0,2.0,2.0,08:13:42,,3.0,F,NF,5993912,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,2.0,2.0,09:39:17,,0.5,F,MF,10500,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,2.0,2.0,09:39:17,,0.5,F,NF,3746534,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,2.0,2.0,09:39:37,,5.0,F,MF,28800,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
1017,2017.0,2.0,2.0,09:39:37,,5.0,F,NF,1728001,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,2.0,2.0,08:36:41,,0.5,F,MF,25700,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,2.0,2.0,08:36:41,,0.5,F,NF,4241062,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,2.0,2.0,08:37:14,,10.0,F,MF,21400,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2014,2017.0,2.0,2.0,08:37:14,,10.0,F,NF,3516993,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,2.0,2.0,09:17:15,,0.5,F,MF,21400,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,2.0,2.0,09:17:15,,0.5,F,NF,1869458,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,2.0,2.0,09:17:26,,4.0,F,MF,8320,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
2017,2017.0,2.0,2.0,09:17:26,,4.0,F,NF,243428,Modulo_1E_20170328074406_ARPA_Emilia-Romagna_Emilia-Romagna.xls
6CB03,2017.0,7.0,11.0,11:05:00,,0.5,F,NF,301443,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB03,2017.0,7.0,11.0,11:05:00,,0.5,F,MF,1520,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB03,2017.0,7.0,11.0,11:05:00,,85.0,F,NF,114379,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB03,2017.0,7.0,11.0,11:05:00,,85.0,F,MF,2671,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB04,2017.0,7.0,11.0,10:15:00,,0.5,F,NF,194540,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB04,2017.0,7.0,11.0,10:15:00,,0.5,F,MF,495,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB04,2017.0,7.0,11.0,10:15:00,,70.0,F,NF,189557,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB04,2017.0,7.0,11.0,10:15:00,,70.0,F,MF,252,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC03,2017.0,7.0,12.0,15:20:00,,0.5,F,NF,133974,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC03,2017.0,7.0,12.0,15:20:00,,0.5,F,MF,57,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC03,2017.0,7.0,12.0,15:20:00,,50.0,F,NF,127678,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC03,2017.0,7.0,12.0,15:20:00,,50.0,F,MF,114,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC04,2017.0,7.0,12.0,14:45:00,,0.5,F,NF,192271,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC04,2017.0,7.0,12.0,14:45:00,,0.5,F,MF,874,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC04,2017.0,7.0,12.0,14:45:00,,80.0,F,NF,155296,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC04,2017.0,7.0,12.0,14:45:00,,80.0,F,MF,865,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN03,2017.0,7.0,12.0,12:25:00,,0.5,F,NF,277173,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN03,2017.0,7.0,12.0,12:25:00,,0.5,F,MF,494,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN03,2017.0,7.0,12.0,12:25:00,,70.0,F,NF,37982,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN03,2017.0,7.0,12.0,12:25:00,,70.0,F,MF,660,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN04,2017.0,7.0,12.0,11:45:00,,0.5,F,NF,125758,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN04,2017.0,7.0,12.0,11:45:00,,0.5,F,MF,304,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN04,2017.0,7.0,12.0,11:45:00,,90.0,F,NF,124665,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN04,2017.0,7.0,12.0,11:45:00,,90.0,F,MF,133,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA03,2017.0,7.0,11.0,14:35:00,,0.5,F,NF,78634,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA03,2017.0,7.0,11.0,14:35:00,,0.5,F,MF,3998,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA03,2017.0,7.0,11.0,14:35:00,,65.0,F,NF,47990,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA03,2017.0,7.0,11.0,14:35:00,,65.0,F,MF,3741,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA04,2017.0,7.0,11.0,14:05:00,,0.5,F,NF,48091,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA04,2017.0,7.0,11.0,14:05:00,,0.5,F,MF,3110,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA04,2017.0,7.0,11.0,14:05:00,,70.0,F,NF,63547,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA04,2017.0,7.0,11.0,14:05:00,,70.0,F, MF,56132,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA03,2017.0,7.0,7.0,11:50:00,,0.5,F,NF,756109,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA03,2017.0,7.0,7.0,11:50:00,,0.5,F,MF,1757,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA03,2017.0,7.0,7.0,11:50:00,,17.5,F,NF,914273,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA03,2017.0,7.0,7.0,11:50:00,,17.5,F,MF,2910,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA04,2017.0,7.0,7.0,12:30:00,,0.5,F,NF,670013,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA04,2017.0,7.0,7.0,12:30:00,,0.5,F,MF,4393,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA04,2017.0,7.0,7.0,12:30:00,,60.0,F,NF,662210,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA04,2017.0,7.0,7.0,12:30:00,,60.0,F,MF,4390,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO03,2017.0,7.0,7.0,15:55:00,,0.5,F,NF,810378,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO03,2017.0,7.0,7.0,15:55:00,,0.5,F,MF,6431,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO03,2017.0,7.0,7.0,15:55:00,,21.0,F,NF,633363,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO03,2017.0,7.0,7.0,15:55:00,,21.0,F,MF,4029,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO04,2017.0,7.0,7.0,15:15:00,,0.5,F,NF,935680,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO04,2017.0,7.0,7.0,15:15:00,,0.5,F,MF,2557,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO04,2017.0,7.0,7.0,15:15:00,,30.5,F,NF,986317,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO04,2017.0,7.0,7.0,15:15:00,,30.5,F,MF,38286,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA03,2017.0,7.0,7.0,11:50:00,,19.0,Z,PZ,3058,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA03,2017.0,7.0,7.0,11:50:00,,19.0,Z,MZ,983,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA03,2017.0,7.0,7.0,11:50:00,,19.0,Z,GZ,145,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA04,2017.0,7.0,7.0,12:50:00,,50.0,Z,PZ,835,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA04,2017.0,7.0,7.0,12:50:00,,50.0,Z,MZ,442,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
1CA04,2017.0,7.0,7.0,12:50:00,,50.0,Z,GZ,141,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO04,2017.0,7.0,7.0,15:15:00,,35.0,Z,PZ,1802,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO04,2017.0,7.0,7.0,15:15:00,,35.0,Z,MZ,568,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO04,2017.0,7.0,7.0,15:15:00,,35.0,Z,GZ,91,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO03,2017.0,7.0,7.0,15:55:00,,22.0,Z,PZ,966,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO03,2017.0,7.0,7.0,15:55:00,,22.0,Z,MZ,1058,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
3FO03,2017.0,7.0,7.0,15:55:00,,22.0,Z,GZ,164,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB04,2017.0,7.0,11.0,10:15:00,,50.0,Z,PZ,445,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB04,2017.0,7.0,11.0,10:15:00,,50.0,Z,MZ,178,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB04,2017.0,7.0,11.0,10:15:00,,50.0,Z,GZ,97,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB03,2017.0,7.0,11.0,11:05:00,,50.0,Z,PZ,334,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB03,2017.0,7.0,11.0,11:05:00,,50.0,Z,MZ,198,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
6CB03,2017.0,7.0,11.0,11:05:00,,50.0,Z,GZ,162,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA04,2017.0,7.0,11.0,13:50:00,,50.0,Z,PZ,703,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA04,2017.0,7.0,11.0,13:50:00,,50.0,Z,MZ,289,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA04,2017.0,7.0,11.0,13:50:00,,50.0,Z,GZ,146,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA03,2017.0,7.0,11.0,14:28:00,,50.0,Z,PZ,869,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA03,2017.0,7.0,11.0,14:28:00,,50.0,Z,MZ,215,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
4BA03,2017.0,7.0,11.0,14:28:00,,50.0,Z,GZ,133,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN04,2017.0,7.0,12.0,11:45:00,,50.0,Z,PZ,372,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN04,2017.0,7.0,12.0,11:45:00,,50.0,Z,MZ,223,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN04,2017.0,7.0,12.0,11:45:00,,50.0,Z,GZ,69,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN03,2017.0,7.0,12.0,12:25:00,,50.0,Z,PZ,710,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN03,2017.0,7.0,12.0,12:25:00,,50.0,Z,MZ,445,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
9PN03,2017.0,7.0,12.0,12:25:00,,50.0,Z,GZ,162,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC04,2017.0,7.0,12.0,14:45:00,,50.0,Z,PZ,871,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC04,2017.0,7.0,12.0,14:45:00,,50.0,Z,MZ,748,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC04,2017.0,7.0,12.0,14:45:00,,50.0,Z,GZ,145,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC03,2017.0,7.0,12.0,15:20:00,,48.0,Z,PZ,695,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC03,2017.0,7.0,12.0,15:20:00,,48.0,Z,MZ,544,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
8PC03,2017.0,7.0,12.0,15:20:00,,48.0,Z,GZ,85,Modulo_1_20171019124748_ARPA_Emilia-Romagna_Puglia.xls
M1_SINNI_1,2017.0,9.0,5.0,15:28:09,,0.5,F,NF,72892.85714285714,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_1,2017.0,9.0,5.0,15:28:09,,0.5,F,MF,31708.392857142855,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_1,2017.0,9.0,5.0,15:28:29,,18.0,F,NF,51389.464285714275,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_1,2017.0,9.0,5.0,15:28:29,,18.0,F,MF,56856.428571428565,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_1,2017.0,9.0,5.0,15:28:29,,18.0,Z,PZ,3091.3091309130914,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_1,2017.0,9.0,5.0,15:28:29,,18.0,Z,MZ,2211.221122112211,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_1,2017.0,9.0,5.0,15:28:29,,18.0,Z,GZ,363.036303630363,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_2,2017.0,9.0,5.0,14:54:02,,0.5,F,NF,43371.24999999999,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_2,2017.0,9.0,5.0,14:54:02,,0.5,F,MF,49567.14285714285,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_2,2017.0,9.0,5.0,14:54:02,,30.0,F,NF,42277.85714285714,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_2,2017.0,9.0,5.0,14:54:02,,30.0,F,MF,34259.642857142855,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_2,2017.0,9.0,5.0,14:54:02,,50.0,Z,PZ,1122.1779548472775,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_2,2017.0,9.0,5.0,14:54:02,,50.0,Z,MZ,517.9282868525896,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_2,2017.0,9.0,5.0,14:54:02,,50.0,Z,GZ,166.00265604249665,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_3,2017.0,9.0,5.0,12:03:52,,0.5,F,NF,49931.60714285714,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_3,2017.0,9.0,5.0,12:03:52,,0.5,F,MF,32801.78571428571,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_3,2017.0,9.0,5.0,12:03:52,,30.0,F,NF,95854.10714285713,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_3,2017.0,9.0,5.0,12:03:52,,30.0,F,MF,53576.25,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_3,2017.0,9.0,5.0,12:03:52,,50.0,Z,PZ,907.8771695594126,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_3,2017.0,9.0,5.0,12:03:52,,50.0,Z,MZ,360.4806408544726,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1_SINNI_3,2017.0,9.0,5.0,12:03:52,,50.0,Z,GZ,120.16021361815754,Modulo_1_20171104180552_ARPA_Calabria_Basilicata.xlsx
M1T1B,2017.0,8.0,29.0,13:00:00,1707C01T1BSWF_001,0.5,F,NF,2760.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1B,2017.0,8.0,29.0,13:00:00,1707C01T1BSWF_002,0.5,F,MF,2520.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1B,2017.0,8.0,29.0,13:00:00,1707C01T1BPWF_001,25.0,F,NF,69356.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1B,2017.0,8.0,29.0,13:00:00,1707C01T1BPWF_002,25.0,F,MF,2444.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1C,2017.0,8.0,29.0,11:30:00,1707C01T1CSWF_001,0.5,F,NF,52818.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1C,2017.0,8.0,29.0,11:30:00,1707C01T1CSWF_002,0.5,F,MF,396.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1C,2017.0,8.0,29.0,11:30:00,1707C01T1CPWF_001,25.0,F,NF,4160.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1C,2017.0,8.0,29.0,11:30:00,1707C01T1CPWF_002,25.0,F,MF,840.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1B,2017.0,8.0,29.0,13:10:00,1707C01T1BCWZcd_001,50.0,Z,PZ,235.3189365749678,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1B,2017.0,8.0,29.0,13:10:00,1707C01T1BCWZcd_002,50.0,Z,MZ,106.65534535412212,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1B,2017.0,8.0,29.0,13:10:00,1707C01T1BCWZcd_003,50.0,Z,GZ,16.929419897479697,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1C,2017.0,8.0,29.0,11:40:00,1707C01T1CCWZcd_001,50.0,Z,PZ,564.0697412707028,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1C,2017.0,8.0,29.0,11:40:00,1707C01T1CCWZcd_002,50.0,Z,MZ,264.966477887967,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T1C,2017.0,8.0,29.0,11:40:00,1707C01T1CCWZcd_003,50.0,Z,GZ,63.39688734742771,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2B,2017.0,8.0,2.0,12:30:00,1707C01T2BSWF_001,0.5,F,NF,6056.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2B,2017.0,8.0,2.0,12:30:00,1707C01T2BSWF_002,0.5,F,MF,3037.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2B,2017.0,8.0,2.0,12:30:00,1707C01T2BPWF_001,25.0,F,NF,7402.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2B,2017.0,8.0,2.0,12:30:00,1707C01T2BPWF_002,25.0,F,MF,5403.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2C,2017.0,8.0,2.0,10:40:00,1707C01T2CSWF_001,0.5,F,NF,11102.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2C,2017.0,8.0,2.0,10:40:00,1707C01T2CSWF_002,0.5,F,MF,3028.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2C,2017.0,8.0,2.0,10:40:00,1707C01T2CPWF_001,25.0,F,NF,13793.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2C,2017.0,8.0,2.0,10:40:00,1707C01T2CPWF_002,25.0,F,MF,8511.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2B,2017.0,8.0,2.0,12:10:00,1707C01T2BCWZcd_001,50.0,Z,PZ,368.1552721367416,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2B,2017.0,8.0,2.0,12:10:00,1707C01T2BCWZcd_002,50.0,Z,MZ,164.51938723610638,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2B,2017.0,8.0,2.0,12:10:00,1707C01T2BCWZcd_003,50.0,Z,GZ,31.06310108653757,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2C,2017.0,8.0,2.0,10:50:00,1707C01T2CCWZcd_001,50.0,Z,PZ,651.2973560159074,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2C,2017.0,8.0,2.0,10:50:00,1707C01T2CCWZcd_002,50.0,Z,MZ,154.65589390344286,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T2C,2017.0,8.0,2.0,10:50:00,1707C01T2CCWZcd_003,50.0,Z,GZ,74.06056891150784,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3B,2017.0,8.0,9.0,12:50:00,1707C01T3BSWF_001,0.5,F,NF,2740.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3B,2017.0,8.0,9.0,12:50:00,1707C01T3BSWF_002,0.5,F,MF,1480.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3B,2017.0,8.0,9.0,12:50:00,1707C01T3BPWF_001,25.0,F,NF,3400.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3B,2017.0,8.0,9.0,12:50:00,1707C01T3BPWF_002,25.0,F,MF,5600.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3C,2017.0,8.0,9.0,11:15:00,1707C01T3CSWF_001,0.5,F,NF,33643.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3C,2017.0,8.0,9.0,11:15:00,1707C01T3CSWF_002,0.5,F,MF,0.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3C,2017.0,8.0,9.0,11:15:00,1707C01T3CPWF_001,25.0,F,NF,1420.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3C,2017.0,8.0,9.0,11:15:00,1707C01T3CPWF_002,25.0,F,MF,12380.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3B,2017.0,8.0,9.0,12:55:00,1707C01T3BCWZcd_001,50.0,Z,PZ,521.4603336906524,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3B,2017.0,8.0,9.0,12:55:00,1707C01T3BCWZcd_002,50.0,Z,MZ,262.38035777472703,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3C,2017.0,8.0,9.0,11:20:00,1707C01T3CCWZcd_001,50.0,Z,PZ,638.0087297458474,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3C,2017.0,8.0,9.0,11:20:00,1707C01T3CCWZcd_002,50.0,Z,MZ,228.13645487881814,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T3C,2017.0,8.0,9.0,11:20:00,1707C01T3CCWZcd_003,50.0,Z,GZ,27.067037019520797,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4B,2017.0,9.0,8.0,10:00:00,1707C01T4BSWF_001,0.5,F,NF,58985.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4B,2017.0,9.0,8.0,10:00:00,1707C01T4BSWF_002,0.5,F,MF,10628.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4B,2017.0,9.0,8.0,10:00:00,1707C01T4BPWF_001,25.0,F,NF,38898.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4B,2017.0,9.0,8.0,10:00:00,1707C01T4BPWF_002,25.0,F,MF,28403.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4C,2017.0,9.0,8.0,11:30:00,1707C01T4CSWF_001,0.5,F,NF,66308.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4C,2017.0,9.0,8.0,11:30:00,1707C01T4CSWF_002,0.5,F,MF,9114.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4C,2017.0,9.0,8.0,11:30:00,1707C01T4CPWF_001,25.0,F,NF,43744.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4C,2017.0,9.0,8.0,11:30:00,1707C01T4CPWF_002,25.0,F,MF,13241.0,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4B,2017.0,9.0,8.0,10:00:00,1707C01T4BCWZcd_001,50.0,Z,PZ,355.2382978300749,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4B,2017.0,9.0,8.0,10:00:00,1707C01T4BCWZcd_002,50.0,Z,MZ,71.25123452179152,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4B,2017.0,9.0,8.0,10:00:00,1707C01T4BCWZcd_003,50.0,Z,GZ,6.107248673296414,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4C,2017.0,9.0,8.0,11:30:00,1707C01T4CCWZcd_001,50.0,Z,PZ,966.9558409651654,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4C,2017.0,9.0,8.0,11:30:00,1707C01T4CCWZcd_002,50.0,Z,MZ,807.6021724921516,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
M1T4C,2017.0,9.0,8.0,11:30:00,1707C01T4CCWZcd_003,50.0,Z,GZ,23.478165558420947,Modulo_1_20171004104240_ARPA_Calabria_Calabria.xls
